date,price,day,month,year,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,rolling_7_mean,rolling_14_mean,rolling_30_mean,rolling_7_std,rolling_14_std,diff_1,diff_7
2024-07-25 03:50:03,59849.0,25,7,2024,3,0,59949.0,59990.0,59999.0,60879.0,61099.0,61499.0,60039.28571428572,60689.28571428572,61756.0,209.68286711619447,1063.2295814439367,-100.0,-1030.0
2024-07-25 10:18:02,60680.0,25,7,2024,3,0,59849.0,59949.0,59990.0,59999.0,61149.0,61400.0,60136.57142857143,60655.78571428572,61732.0,317.920774797407,1054.9874354755598,831.0,681.0
2024-07-25 15:04:13,59849.0,25,7,2024,3,0,60680.0,59849.0,59949.0,60499.0,63999.0,61380.0,60043.71428571428,60359.357142857145,61680.96666666667,287.9315394824507,456.79680841284653,-831.0,-650.0
2024-07-25 15:22:22,59799.0,25,7,2024,3,0,59849.0,60680.0,59849.0,59990.0,61099.0,61350.0,60016.42857142857,60266.5,61629.26666666667,302.5490908614908,425.96835382676807,-50.0,-191.0
2024-07-25 18:14:29,63680.0,25,7,2024,3,0,59799.0,59849.0,60680.0,59999.0,60880.0,61348.0,60542.28571428572,60466.5,61707.0,1416.2737158104028,1002.8588941315662,3881.0,3681.0
2024-07-26 02:03:49,59759.0,26,7,2024,4,0,63680.0,59799.0,59849.0,59990.0,60870.0,61199.0,60509.28571428572,60387.142857142855,61659.0,1433.868975218937,1012.3854432549989,-3921.0,-231.0
2024-07-26 06:57:12,63650.0,26,7,2024,4,0,59759.0,63680.0,59799.0,59949.0,60499.0,61180.0,61038.0,60612.21428571428,61741.333333333336,1822.5109053172132,1337.2917625716798,3891.0,3701.0
2024-07-26 08:11:02,59849.0,26,7,2024,4,0,63650.0,59759.0,63680.0,59849.0,60879.0,61120.0,61038.0,60538.642857142855,61698.96666666667,1822.5109053172132,1349.7601842347306,-3801.0,0.0
2024-07-26 09:54:20,74999.0,26,7,2024,4,0,59849.0,63650.0,59759.0,60680.0,59999.0,61110.0,63083.57142857143,61610.07142857143,62161.933333333334,5559.0780967454,4080.190124987338,15150.0,14319.0
2024-07-26 16:19:00,62990.0,26,7,2024,4,0,74999.0,59849.0,63650.0,59849.0,60499.0,61348.0,63532.28571428572,61788.0,62216.666666666664,5378.304990554993,4082.324677096494,-12009.0,3141.0
2024-07-26 17:20:07,61999.0,26,7,2024,4,0,62990.0,74999.0,59849.0,59799.0,59990.0,61199.0,63846.57142857143,61931.5,62243.333333333336,5184.578120321312,4049.437733999459,-991.0,2200.0
2024-07-27 01:48:53,62500.0,27,7,2024,5,1,61999.0,62990.0,74999.0,63680.0,59999.0,79999.0,63678.0,62110.142857142855,61660.03333333333,5210.017530360799,4012.625724982509,501.0,-1180.0
2024-07-27 08:12:41,62980.0,27,7,2024,5,1,62500.0,61999.0,62990.0,59759.0,59990.0,64800.0,64138.142857142855,62323.71428571428,61599.36666666667,4941.528421739303,3970.4506124537356,480.0,3221.0
2024-07-27 10:17:03,62480.0,27,7,2024,5,1,62980.0,62500.0,61999.0,63650.0,59949.0,61099.0,63971.0,62504.5,61645.4,4980.4252830456335,3911.18517843379,-500.0,-1170.0
2024-07-27 16:26:33,62450.0,27,7,2024,5,1,62480.0,62980.0,62500.0,59849.0,59849.0,61900.0,64342.57142857143,62690.28571428572,61663.73333333333,4711.403112207071,3836.403211915523,-30.0,2601.0
2024-07-27 18:42:17,62370.0,27,7,2024,5,1,62450.0,62480.0,62980.0,74999.0,60680.0,61499.0,62538.42857142857,62811.0,61692.76666666667,349.0376565851011,3794.6439176210706,-80.0,-12629.0
2024-07-28 03:07:07,62350.0,28,7,2024,6,1,62370.0,62450.0,62480.0,62990.0,59849.0,61099.0,62447.0,62989.642857142855,61734.46666666667,289.838460756097,3702.2184951342874,-20.0,-640.0
2024-07-28 06:46:40,60999.0,28,7,2024,6,1,62350.0,62370.0,62450.0,61999.0,59799.0,61149.0,62304.142857142855,63075.357142857145,61729.46666666667,613.3488481475565,3635.9644071868693,-1351.0,-1000.0
2024-07-28 16:02:35,61600.0,28,7,2024,6,1,60999.0,62350.0,62370.0,62500.0,63680.0,63999.0,62175.57142857143,62926.78571428572,61649.5,658.1443248870813,3651.8187287258165,601.0,-900.0
2024-07-28 17:39:41,60999.0,28,7,2024,6,1,61600.0,60999.0,62350.0,62980.0,59759.0,61099.0,61892.57142857143,63015.357142857145,61646.166666666664,680.1367159483914,3583.4749273498696,-601.0,-1981.0
2024-07-29 09:09:16,59840.0,29,7,2024,0,0,60999.0,61600.0,60999.0,62480.0,63650.0,60880.0,61515.42857142857,62743.21428571428,61611.5,970.2092312388345,3675.072582822157,-1159.0,-2640.0
2024-07-29 16:02:03,60770.0,29,7,2024,0,0,59840.0,60999.0,61600.0,62450.0,59849.0,60870.0,61275.42857142857,62809.0,61608.166666666664,906.1710392530995,3627.210943792676,930.0,-1680.0
2024-07-29 16:44:07,60760.0,29,7,2024,0,0,60770.0,59840.0,60999.0,62370.0,74999.0,60499.0,61045.42857142857,61791.92857142857,61616.86666666667,777.1910655566207,967.0252135991662,-10.0,-1610.0
2024-07-29 18:18:24,60699.0,29,7,2024,0,0,60760.0,60770.0,59840.0,62350.0,62990.0,60879.0,60809.57142857143,61628.28571428572,61610.86666666667,524.8589833288827,942.2151827208687,-61.0,-1651.0
2024-07-30 12:05:02,60640.0,30,7,2024,1,0,60699.0,60760.0,60770.0,60999.0,61999.0,59999.0,60758.28571428572,61531.21428571428,61632.23333333333,520.7880932733701,970.6604554531419,-59.0,-359.0
2024-07-30 18:20:03,63999.0,30,7,2024,1,0,60640.0,60699.0,60760.0,61600.0,62500.0,60499.0,61101.0,61638.28571428572,61748.9,1329.090917381784,1151.5635811013426,3359.0,2399.0
2024-07-31 05:10:14,60640.0,31,7,2024,2,0,63999.0,60640.0,60699.0,60999.0,62980.0,59990.0,61049.71428571428,61471.142857142855,61770.566666666666,1340.5596734555768,1110.943663817438,-3359.0,-359.0
2024-07-31 06:15:18,63990.0,31,7,2024,2,0,60640.0,63999.0,60640.0,59840.0,62480.0,59999.0,61642.57142857143,61579.0,61903.6,1607.488502513901,1277.2726351940926,3350.0,4150.0
2024-07-31 06:41:35,60640.0,31,7,2024,2,0,63990.0,60640.0,63999.0,60770.0,62450.0,59990.0,61624.0,61449.71428571428,61925.26666666667,1619.9521597874727,1273.9279914786466,-3350.0,-130.0
2024-08-01 09:55:04,63437.0,1,8,2024,3,0,60640.0,63990.0,60640.0,60760.0,62370.0,59949.0,62006.42857142857,61525.92857142857,62041.53333333333,1696.1810887149961,1362.0872255073803,2797.0,2677.0
2024-08-01 13:25:03,59999.0,1,8,2024,3,0,63437.0,60640.0,63990.0,60699.0,62350.0,59849.0,61906.42857142857,61358.0,62046.53333333333,1803.357133898068,1397.1475887019546,-3438.0,-700.0
2024-08-01 14:29:30,59998.0,1,8,2024,3,0,59999.0,63437.0,60640.0,60640.0,60999.0,60680.0,61814.71428571428,61286.5,62023.8,1892.6154490797492,1441.8317809701985,-1.0,-642.0
2024-08-02 08:19:39,59579.0,2,8,2024,4,0,59998.0,59999.0,63437.0,63999.0,61600.0,59849.0,61183.28571428572,61142.142857142855,62014.8,1776.1549964540452,1507.6970138972254,-419.0,-4420.0
2024-08-02 13:11:07,57999.0,2,8,2024,4,0,59579.0,59998.0,59999.0,60640.0,60999.0,59799.0,60806.0,60927.857142857145,61954.8,2151.6065315635105,1726.8680791067136,-1580.0,-2641.0
2024-08-02 16:09:07,57799.0,2,8,2024,4,0,57999.0,59579.0,59998.0,63990.0,59840.0,63680.0,59921.57142857143,60782.07142857143,61758.76666666667,1879.945021992497,1902.9474896465254,-200.0,-6191.0
2024-08-02 17:26:59,57697.0,2,8,2024,4,0,57799.0,57999.0,59579.0,60640.0,60770.0,59759.0,59501.142857142855,60562.57142857143,61690.03333333333,2016.6150209837335,2073.991236324791,-102.0,-2943.0
2024-08-03 06:26:10,57595.0,3,8,2024,5,1,57697.0,57799.0,57999.0,63437.0,60760.0,63650.0,58666.57142857143,60336.5,61488.2,1130.432049725987,2218.292855397615,-102.0,-5842.0
2024-08-03 09:00:07,57399.0,3,8,2024,5,1,57595.0,57697.0,57799.0,59999.0,60699.0,59849.0,58295.142857142855,60100.78571428572,61406.53333333333,1043.46512936013,2348.3274630312553,-196.0,-2600.0
2024-08-03 13:05:24,57280.0,3,8,2024,5,1,57399.0,57595.0,57697.0,59998.0,60640.0,74999.0,57906.857142857145,59860.78571428572,60815.9,775.4943431067369,2458.1109751055856,-119.0,-2718.0
2024-08-03 13:17:03,57279.0,3,8,2024,5,1,57280.0,57399.0,57595.0,59579.0,63999.0,62990.0,57578.28571428572,59380.78571428572,60625.53333333333,274.09774064854884,2233.74856303427,-1.0,-2300.0
2024-08-03 14:34:14,57249.0,3,8,2024,5,1,57279.0,57280.0,57399.0,57999.0,60640.0,61999.0,57471.142857142855,59138.57142857143,60467.2,224.29476778830175,2270.2552453681133,-30.0,-750.0
2024-08-04 03:40:30,57198.0,4,8,2024,6,1,57249.0,57279.0,57280.0,57799.0,63990.0,62500.0,57385.28571428572,58653.42857142857,60290.46666666667,190.33541821908636,1838.417660518443,-51.0,-601.0
2024-08-04 08:06:41,57098.0,4,8,2024,6,1,57198.0,57249.0,57279.0,57697.0,60640.0,62980.0,57299.71428571428,58400.42857142857,60094.4,158.88959928820296,1787.002204565377,-100.0,-599.0
2024-08-04 12:05:08,56850.0,4,8,2024,6,1,57098.0,57198.0,57249.0,57595.0,63437.0,62480.0,57193.28571428572,57929.92857142857,59906.73333333333,176.65193110170858,1090.2185006325897,-248.0,-745.0
2024-08-04 13:09:34,56849.0,4,8,2024,6,1,56850.0,57098.0,57198.0,57399.0,59999.0,62450.0,57114.71428571428,57704.92857142857,59720.03333333333,191.58785129010832,945.8448778566972,-1.0,-550.0
2024-08-04 15:13:05,56799.0,4,8,2024,6,1,56849.0,56850.0,57098.0,57280.0,59998.0,62370.0,57046.0,57476.42857142857,59534.333333333336,207.98237104793571,705.0178082083128,-50.0,-481.0
2024-08-05 07:19:25,56749.0,5,8,2024,0,0,56799.0,56849.0,56850.0,57279.0,59579.0,62350.0,56970.28571428572,57274.28571428572,59347.63333333333,205.4796942813517,392.0295178400586,-50.0,-530.0
2024-08-05 08:17:55,56748.0,5,8,2024,0,0,56749.0,56799.0,56849.0,57249.0,57999.0,60999.0,56898.71428571428,57184.92857142857,59205.933333333334,177.57788365096582,354.9553524016485,-1.0,-501.0
2024-08-05 15:39:43,56680.0,5,8,2024,0,0,56748.0,56749.0,56799.0,57198.0,57799.0,61600.0,56824.71428571428,57105.0,59041.933333333334,134.86748346168358,331.2380041381129,-68.0,-518.0
2024-08-05 18:19:51,56719.0,5,8,2024,0,0,56680.0,56748.0,56749.0,57098.0,57697.0,60999.0,56770.57142857143,57035.142857142855,58899.26666666667,64.68605502219124,298.2711355972328,39.0,-379.0
2024-08-05 20:34:51,56680.0,5,8,2024,0,0,56719.0,56680.0,56748.0,56850.0,57595.0,59840.0,56746.28571428572,56969.78571428572,58793.933333333334,61.74062489117218,264.4934719498684,-39.0,-170.0
2024-08-05 21:43:30,56715.0,5,8,2024,0,0,56680.0,56719.0,56680.0,56849.0,57399.0,60770.0,56727.142857142855,56920.92857142857,58658.76666666667,42.298260687528156,241.26444613294524,35.0,-134.0
2024-08-06 06:08:49,56550.0,6,8,2024,1,0,56715.0,56680.0,56719.0,56799.0,57280.0,60760.0,56691.57142857143,56868.78571428572,58518.433333333334,68.42722933403223,236.52977648838174,-165.0,-249.0
2024-08-06 07:17:07,56700.0,6,8,2024,1,0,56550.0,56715.0,56680.0,56749.0,57279.0,60699.0,56684.57142857143,56827.42857142857,58385.13333333333,63.931883394219845,208.21021710354793,150.0,-49.0
2024-08-06 08:03:02,57198.0,6,8,2024,1,0,56700.0,56550.0,56715.0,56748.0,57249.0,60640.0,56748.857142857145,56823.78571428572,58270.4,206.22837548986823,200.57309374609108,498.0,450.0
2024-08-06 08:58:49,57197.0,6,8,2024,1,0,57198.0,56700.0,56550.0,56680.0,57198.0,63999.0,56822.71428571428,56823.71428571428,58043.666666666664,262.3888426780999,200.4297032250415,-1.0,517.0
2024-08-06 11:34:15,57499.0,6,8,2024,1,0,57197.0,57198.0,56700.0,56719.0,57098.0,60640.0,56934.142857142855,56852.357142857145,57938.96666666667,358.88225950933315,261.87625003134644,302.0,780.0
2024-08-06 12:26:46,57589.0,6,8,2024,1,0,57499.0,57197.0,57198.0,56680.0,56850.0,63990.0,57064.0,56905.142857142855,57725.6,412.10597342598857,327.5970454333028,90.0,909.0
2024-08-06 13:29:30,57900.0,6,8,2024,1,0,57589.0,57499.0,57197.0,56715.0,56849.0,60640.0,57233.28571428572,56980.21428571428,57634.26666666667,482.2653883101647,420.8824390175078,311.0,1185.0
2024-08-06 15:59:13,58790.0,6,8,2024,1,0,57900.0,57589.0,57499.0,56550.0,56799.0,63437.0,57553.28571428572,57122.42857142857,57479.36666666667,662.7165593942026,636.2258566422208,890.0,2240.0
2024-08-06 16:21:12,58799.0,6,8,2024,1,0,58790.0,57900.0,57589.0,56700.0,56749.0,59999.0,57853.142857142855,57268.857142857145,57439.36666666667,686.7152317546668,766.2821188798945,9.0,2099.0
2024-08-06 17:49:17,58649.0,6,8,2024,1,0,58799.0,58790.0,57900.0,57198.0,56748.0,59998.0,58060.42857142857,57404.642857142855,57394.4,674.8915609545584,832.4579552466961,-150.0,1451.0
2024-08-06 19:13:07,58648.0,6,8,2024,1,0,58649.0,58799.0,58790.0,57197.0,56680.0,59579.0,58267.71428571428,57545.21428571428,57363.36666666667,581.9266031284704,866.1589105022869,-1.0,1451.0
2024-08-06 21:36:58,58649.0,6,8,2024,1,0,58648.0,58649.0,58799.0,57499.0,56719.0,57999.0,58432.0,57683.07142857143,57385.03333333333,482.5902333589116,878.0509416000269,1.0,1150.0
2024-08-07 01:28:35,58700.0,7,8,2024,2,0,58649.0,58648.0,58649.0,57589.0,56680.0,57799.0,58590.71428571428,57827.357142857145,57415.066666666666,311.502656107432,866.4334150054964,51.0,1111.0
2024-08-07 08:25:48,56700.0,7,8,2024,2,0,58700.0,58649.0,58648.0,57900.0,56715.0,57697.0,58419.28571428572,57826.28571428572,57381.833333333336,760.9427736446286,867.9227569828068,-2000.0,-1200.0
2024-08-07 10:50:41,56998.0,7,8,2024,2,0,56700.0,58700.0,58649.0,58790.0,56550.0,57595.0,58163.28571428572,57858.28571428572,57361.933333333334,903.5186244687894,824.4151706677253,298.0,-1792.0
2024-08-07 17:09:27,57399.0,7,8,2024,2,0,56998.0,56700.0,58700.0,58799.0,56700.0,57399.0,57963.28571428572,57908.21428571428,57361.933333333334,894.2478616666084,768.1146928157261,401.0,-1400.0
2024-08-07 19:14:00,57480.0,7,8,2024,2,0,57399.0,56998.0,56700.0,58649.0,57198.0,57280.0,57796.28571428572,57928.357142857145,57368.6,853.054651294568,751.5770708365891,81.0,-1169.0
2024-08-08 07:22:22,57170.0,8,8,2024,3,0,57480.0,57399.0,56998.0,58648.0,57197.0,57279.0,57585.142857142855,57926.42857142857,57364.96666666667,787.5024716514841,753.6299555423894,-310.0,-1478.0
2024-08-08 15:32:33,56650.0,8,8,2024,3,0,57170.0,57480.0,57399.0,58649.0,57499.0,57249.0,57299.57142857143,57865.78571428572,57345.0,694.3586626384089,821.749744665529,-520.0,-1999.0
2024-08-08 17:20:12,56599.0,8,8,2024,3,0,56650.0,57170.0,57480.0,58700.0,57589.0,57198.0,56999.42857142857,57795.07142857143,57325.03333333333,363.2730181479589,887.376120436878,-51.0,-2101.0
2024-08-09 10:53:20,56530.0,9,8,2024,4,0,56599.0,56650.0,57170.0,56700.0,57900.0,57098.0,56975.142857142855,57697.21428571428,57306.1,391.2332759243746,948.3590831273692,-69.0,-170.0
2024-08-09 11:46:35,56500.0,9,8,2024,4,0,56530.0,56599.0,56650.0,56998.0,58790.0,56850.0,56904.0,57533.642857142855,57294.433333333334,429.7654399010861,942.8503109147056,-30.0,-498.0
2024-08-09 12:13:02,56450.0,9,8,2024,4,0,56500.0,56530.0,56599.0,57399.0,58799.0,56849.0,56768.42857142857,57365.857142857145,57281.13333333333,395.9426966716998,908.74349915337,-50.0,-949.0
2024-08-10 08:44:18,55999.0,10,8,2024,5,1,56450.0,56500.0,56530.0,57480.0,58649.0,56799.0,56556.857142857145,57176.57142857143,57254.46666666667,344.7155487120442,896.8246303392874,-451.0,-1481.0
2024-08-10 12:37:19,57399.0,10,8,2024,5,1,55999.0,56450.0,56500.0,57170.0,58648.0,56749.0,56589.57142857143,57087.357142857145,57276.13333333333,416.08126495632587,795.6019111966053,1400.0,229.0
2024-08-10 16:36:05,57199.0,10,8,2024,5,1,57399.0,55999.0,56450.0,56650.0,58649.0,56748.0,56668.0,56983.78571428572,57291.166666666664,476.69626947708724,659.389482029998,-200.0,549.0
2024-08-10 19:18:23,56920.0,10,8,2024,5,1,57199.0,57399.0,55999.0,56599.0,58700.0,56680.0,56713.857142857145,56856.642857142855,57299.166666666664,484.330957291102,437.1842785455647,-279.0,321.0
2024-08-10 21:18:56,56850.0,10,8,2024,5,1,56920.0,57199.0,57399.0,56530.0,56700.0,56719.0,56759.57142857143,56867.357142857145,57303.53333333333,479.1592835870539,434.88205423966696,-70.0,320.0
2024-08-11 06:23:12,56799.0,11,8,2024,6,1,56850.0,56920.0,57199.0,56500.0,56998.0,56680.0,56802.28571428572,56853.142857142855,57307.5,465.2897714635602,433.53357729035883,-51.0,299.0
2024-08-11 08:30:07,56998.0,11,8,2024,6,1,56799.0,56850.0,56920.0,56450.0,57399.0,56715.0,56880.57142857143,56824.5,57316.933333333334,441.6381841670041,407.13874973929586,199.0,548.0
2024-08-11 12:49:01,57199.0,11,8,2024,6,1,56998.0,56799.0,56850.0,55999.0,57480.0,56550.0,57052.0,56804.42857142857,57338.566666666666,219.38550544657346,378.2383689382673,201.0,1200.0
2024-08-11 14:25:07,57099.0,11,8,2024,6,1,57199.0,56998.0,56799.0,57399.0,57170.0,56700.0,57009.142857142855,56799.357142857145,57351.86666666667,162.133102286948,373.4048343694652,-100.0,-300.0
2024-08-11 14:56:16,57190.0,11,8,2024,6,1,57099.0,57199.0,56998.0,57199.0,56650.0,57198.0,57007.857142857145,56837.92857142857,57351.6,160.40306374003586,384.51477200612754,91.0,-9.0
2024-08-11 15:55:07,57099.0,11,8,2024,6,1,57190.0,57099.0,57199.0,56920.0,56599.0,57197.0,57033.42857142857,56873.642857142855,57348.333333333336,158.31704176851594,383.83542289494784,-91.0,179.0
2024-08-12 08:20:50,57299.0,12,8,2024,0,0,57099.0,57190.0,57099.0,56850.0,56530.0,57499.0,57097.57142857143,56928.57142857143,57341.666666666664,162.51549376701524,385.8939101500793,200.0,449.0
2024-08-13 05:20:09,56499.0,13,8,2024,1,0,57299.0,57099.0,57190.0,56799.0,56500.0,57589.0,57054.71428571428,56928.5,57305.333333333336,262.9174232123475,385.9794235259478,-800.0,-300.0
2024-08-13 07:38:11,56730.0,13,8,2024,1,0,56499.0,57299.0,57099.0,56998.0,56450.0,57900.0,57016.42857142857,56948.5,57266.333333333336,290.60732793180966,366.0161303728481,231.0,-268.0
2024-08-13 12:39:14,56670.0,13,8,2024,1,0,56730.0,56499.0,57299.0,57199.0,55999.0,58790.0,56940.857142857145,56996.42857142857,57195.666666666664,303.7045870422772,260.9794316360315,-60.0,-529.0
2024-08-13 17:04:29,56087.0,13,8,2024,1,0,56670.0,56730.0,56499.0,57099.0,57399.0,58799.0,56796.28571428572,56902.71428571428,57105.26666666667,430.3439377543761,331.3697513182516,-583.0,-1012.0
2024-08-13 17:56:18,55899.0,13,8,2024,1,0,56087.0,56670.0,56730.0,57190.0,57199.0,58649.0,56611.857142857145,56809.857142857145,57013.6,503.8499871229913,413.839407193018,-188.0,-1291.0
2024-08-13 20:04:21,55787.0,13,8,2024,1,0,55899.0,56087.0,56670.0,57099.0,56920.0,58648.0,56424.42857142857,56728.92857142857,56918.23333333333,535.4692201371669,493.7169017986906,-112.0,-1312.0
2024-08-14 03:33:50,55765.0,14,8,2024,2,0,55787.0,55899.0,56087.0,57299.0,56850.0,58649.0,56205.28571428572,56651.42857142857,56822.1,419.1597604278282,554.6478736433484,-22.0,-1534.0
2024-08-14 04:13:12,55687.0,14,8,2024,2,0,55765.0,55787.0,55899.0,56499.0,56799.0,58700.0,56089.28571428572,56572.0,56721.666666666664,436.3350067267614,608.8618638341529,-78.0,-812.0
2024-08-14 10:23:11,55498.0,14,8,2024,2,0,55687.0,55765.0,55787.0,56730.0,56998.0,56700.0,55913.28571428572,56464.857142857145,56681.6,379.60537153106145,658.1180461271359,-189.0,-1232.0
2024-08-14 12:18:19,55398.0,14,8,2024,2,0,55498.0,55687.0,55765.0,56670.0,57199.0,56998.0,55731.57142857143,56336.21428571428,56628.26666666667,233.22511095707694,679.257759908894,-100.0,-1272.0
2024-08-14 16:07:14,55298.0,14,8,2024,2,0,55398.0,55498.0,55687.0,56087.0,57099.0,57399.0,55618.857142857145,56207.57142857143,56558.23333333333,223.26623014641547,694.0652501238072,-100.0,-789.0
2024-08-14 16:31:12,55488.0,14,8,2024,2,0,55298.0,55398.0,55498.0,55899.0,57190.0,57480.0,55560.142857142855,56086.0,56491.833333333336,188.67911787950814,656.8074299220883,190.0,-411.0
2024-08-15 08:29:38,56180.0,15,8,2024,3,0,55488.0,55298.0,55398.0,55787.0,57099.0,57170.0,55616.28571428572,56020.357142857145,56458.833333333336,295.60486818593023,590.3381830193039,692.0,393.0
2024-08-15 14:39:33,56999.0,15,8,2024,3,0,56180.0,55488.0,55298.0,55765.0,57299.0,56650.0,55792.57142857143,55998.92857142857,56470.46666666667,605.0536772724757,543.9792790583291,819.0,1234.0
2024-08-15 15:09:15,57399.0,15,8,2024,3,0,56999.0,56180.0,55488.0,55687.0,56499.0,56599.0,56037.142857142855,56063.21428571428,56497.13333333333,851.205112095286,650.3931566695779,400.0,1712.0
2024-08-15 16:39:19,56999.0,15,8,2024,3,0,57399.0,56999.0,56180.0,55498.0,56730.0,56530.0,56251.57142857143,56082.42857142857,56512.76666666667,881.2810480852879,675.1107845601564,-400.0,1501.0
2024-08-15 17:12:23,57399.0,15,8,2024,3,0,56999.0,57399.0,56999.0,55398.0,56670.0,56500.0,56537.42857142857,56134.5,56542.73333333333,882.7934558628754,748.086250683966,400.0,2001.0
2024-08-15 17:51:23,57390.0,15,8,2024,3,0,57399.0,56999.0,57399.0,55298.0,56087.0,56450.0,56836.28571428572,56227.57142857143,56574.066666666666,735.0092322063837,819.379757386058,-9.0,2092.0
2024-08-16 06:46:53,57280.0,16,8,2024,4,0,57390.0,57399.0,56999.0,55488.0,55899.0,55999.0,57092.28571428572,56326.21428571428,56616.76666666667,440.016558130065,858.9529564065325,-110.0,1792.0
2024-08-16 12:18:50,57199.0,16,8,2024,4,0,57280.0,57390.0,57399.0,56180.0,55787.0,57399.0,57237.857142857145,56427.07142857143,56610.1,179.1055820567101,873.5425192673035,-81.0,1019.0
2024-08-16 15:37:03,57499.0,16,8,2024,4,0,57199.0,57280.0,57390.0,56999.0,55765.0,57199.0,57309.28571428572,56550.92857142857,56620.1,167.2829083577822,895.1114639908595,300.0,500.0
2024-08-17 05:00:02,57450.0,17,8,2024,5,1,57499.0,57199.0,57280.0,57399.0,55687.0,56920.0,57316.57142857143,56676.857142857145,56637.76666666667,172.85914992950956,888.2075170856258,-49.0,51.0
2024-08-17 10:02:17,57499.0,17,8,2024,5,1,57450.0,57499.0,57199.0,56999.0,55498.0,56850.0,57388.0,56819.78571428572,56659.4,112.54332499117517,843.8044960020871,49.0,500.0
2024-08-17 10:20:37,57450.0,17,8,2024,5,1,57499.0,57450.0,57499.0,57399.0,55398.0,56799.0,57395.28571428572,56966.357142857145,56681.1,114.99813663116858,750.9485905939797,-49.0,51.0
2024-08-17 11:02:20,57499.0,17,8,2024,5,1,57450.0,57499.0,57450.0,57390.0,55298.0,56998.0,57410.857142857145,57123.57142857143,56697.8,121.36642667508697,587.3849104018772,49.0,109.0
2024-08-17 13:25:12,57489.0,17,8,2024,5,1,57499.0,57450.0,57499.0,57280.0,55488.0,57199.0,57440.71428571428,57266.5,56707.46666666667,108.87410816462143,357.09484842267096,-10.0,209.0
2024-08-17 15:48:52,57999.0,17,8,2024,5,1,57489.0,57499.0,57450.0,57199.0,56180.0,57099.0,57555.0,57396.42857142857,56737.46666666667,197.04060495256724,244.54847381394185,510.0,800.0
2024-08-17 18:16:40,58888.0,17,8,2024,5,1,57999.0,57489.0,57499.0,57499.0,56999.0,57190.0,57753.42857142857,57531.357142857145,56794.066666666666,537.1352583049883,446.3016584446409,889.0,1389.0
2024-08-18 11:28:29,57799.0,18,8,2024,6,1,58888.0,57999.0,57489.0,57450.0,57399.0,57099.0,57803.28571428572,57559.92857142857,56817.4,520.2072389237328,449.96520622593937,-1089.0,349.0
2024-08-19 05:14:39,57749.0,19,8,2024,0,0,57799.0,58888.0,57999.0,57499.0,56999.0,57299.0,57839.0,57613.5,56832.4,504.1696143165345,421.8112501700177,-50.0,250.0
2024-08-19 13:22:40,57350.0,19,8,2024,0,0,57749.0,57799.0,58888.0,57450.0,57399.0,56499.0,57824.71428571428,57610.0,56860.76666666667,518.2492046258445,423.92597321937404,-399.0,-100.0
2024-08-19 15:18:42,57300.0,19,8,2024,0,0,57350.0,57749.0,57799.0,57499.0,57390.0,56730.0,57796.28571428572,57603.57142857143,56879.76666666667,543.9165727345685,428.17981741870915,-50.0,-199.0
2024-08-20 03:17:00,57099.0,20,8,2024,1,0,57300.0,57350.0,57749.0,57489.0,57280.0,56670.0,57740.57142857143,57590.642857142855,56894.066666666666,597.9305581595838,441.23491164402554,-201.0,-390.0
2024-08-20 05:46:05,57000.0,20,8,2024,1,0,57099.0,57300.0,57350.0,57999.0,57199.0,56087.0,57597.857142857145,57576.42857142857,56924.5,643.4561442117747,457.71955039516456,-99.0,-999.0
2024-08-20 12:09:02,57090.0,20,8,2024,1,0,57000.0,57099.0,57300.0,58888.0,57499.0,55899.0,57341.0,57547.21428571428,56964.2,320.37374008086476,475.73929165787865,90.0,-1798.0
2024-08-20 12:23:42,57089.0,20,8,2024,1,0,57090.0,57000.0,57099.0,57799.0,57450.0,55787.0,57239.57142857143,57521.42857142857,57007.6,257.4107334870712,490.9538148873233,-1.0,-710.0
2024-08-20 18:26:02,56899.0,20,8,2024,1,0,57089.0,57090.0,57000.0,57749.0,57499.0,55765.0,57118.142857142855,57478.57142857143,57045.4,158.5448712211785,518.478797770009,-190.0,-850.0
2024-08-21 03:42:25,56890.0,21,8,2024,2,0,56899.0,57089.0,57090.0,57350.0,57450.0,55687.0,57052.42857142857,57438.57142857143,57085.5,140.76085765468017,541.9241664648061,-9.0,-460.0
2024-08-21 06:38:32,56859.0,21,8,2024,2,0,56890.0,56899.0,57089.0,57300.0,57499.0,55498.0,56989.42857142857,57392.857142857145,57130.86666666667,105.84714945466915,563.017810504988,-31.0,-441.0
2024-08-21 07:46:58,56299.0,21,8,2024,2,0,56859.0,56890.0,56899.0,57099.0,57489.0,55398.0,56875.142857142855,57307.857142857145,57160.9,270.9485981827527,632.8803334630475,-560.0,-800.0
2024-08-21 14:55:24,56856.0,21,8,2024,2,0,56299.0,56859.0,56890.0,57000.0,57999.0,55298.0,56854.57142857143,57226.21428571428,57212.833333333336,265.2965995152234,610.1807019332683,557.0,-144.0
2024-08-21 17:47:31,56850.0,21,8,2024,2,0,56856.0,56299.0,56859.0,57090.0,58888.0,55488.0,56820.28571428572,57080.642857142855,57258.23333333333,244.49247724342212,384.65741144117067,-6.0,-240.0
